 31 3901.304600 6.169E-26 7.659E-02.07230.079 1544.39240.760.000000          1 1 3          0 1 0 29 12 17       30 12 18      3455501826 5 2 3 0    59.0   61.0
 31 3901.417800 3.271E-26 1.409E-02.06960.092 1381.43570.830.000000          0 1 4          0 1 0 38  4 34       39  3 37      3465501826 6 2 4 0    77.0   79.0
 31 3901.418500 3.058E-26 6.756E-02.06950.092 1728.12140.830.000000          0 0 5          0 0 1 40  4 37       39  3 36      3565503652 6 2 4 0    81.0   79.0
 31 3901.514750 1.548E-25 1.691E-03.08090.091  376.83080.770.000000          3 1 0          0 0 0 11  9  3       12 10  2      456550 214 6 2 4 0    23.0   25.0
 31 3901.717980 1.010E-25 7.013E-04.07440.094  412.28940.790.000000          3 1 0          0 0 0 21  7 15       22  8 14      456550 214 6 2 4 0    43.0   45.0
 31 3901.777000 3.727E-26 1.241E-02.07870.103 1141.22660.780.000000          0 0 5          0 0 1 15  3 12       14  2 13      3565503652 6 2 4 0    31.0   29.0
 31 3901.812100 2.085E-25 8.959E-02.07070.092 1369.84090.810.000000          1 1 3          0 1 0 36  5 32       37  5 33      3455501826 5 2 3 0    73.0   75.0
 31 3901.837410 1.490E-25 1.158E-03.07730.093  381.02110.780.000000          3 1 0          0 0 0 16  8  8       17  9  9      456550 214 6 2 4 0    33.0   35.0
 31 3901.904500 4.702E-26 7.201E-02.07300.080 1573.05380.750.000000          1 1 3          0 1 0 27 13 14       28 13 15      3352501826 5 2 3 0    55.0   57.0
 31 3901.925970 1.202E-25 1.943E-03.07040.089  671.06950.810.000000          0 0 4          0 0 0 32  7 25       33  8 26      456550 214 6 2 4 0    65.0   67.0
 31 3901.935200 3.627E-26 3.252E-03.07010.101  965.46690.790.000000          0 1 4          0 1 0 24  0 24       25  1 25      3465501826 6 2 4 0    49.0   51.0
 31 3902.013200 2.068E-26 5.605E-02.07450.082 1658.16850.730.000000          1 1 3          0 1 0 23 15  8       24 15  9      3352501826 5 2 3 0    47.0   49.0
 31 3902.033500 2.200E-26 1.253E-02.06510.092 1459.09890.840.000000          3 2 0          0 1 0 42  0 42       43  1 43      3365501826 6 2 4 0    85.0   87.0
 31 3902.139400 3.284E-26 6.523E-02.07370.081 1611.00140.740.000000          1 1 3          0 1 0 25 14 11       26 14 12      3352501826 5 2 3 0    51.0   53.0
 31 3902.146600 1.596E-26 5.002E-03.07420.104 1153.74020.780.000000          0 0 5          0 0 1 17  2 15       16  1 16      3565503652 6 2 4 0    35.0   33.0
 31 3902.180250 1.077E-25 2.209E-03.06970.089  743.92850.820.000000          0 0 4          0 0 0 36  6 30       37  7 31      456550 214 6 2 4 0    73.0   75.0
 31 3902.188500 1.001E-26 1.069E-02.07440.091 1448.34840.790.000000          3 1 1          0 0 1 21  9 12       22  8 15      3565503652 6 2 4 0    43.0   45.0
 31 3902.194600 8.294E-26 7.966E-02.07210.082 1498.33380.770.000000          1 1 3          0 1 0 30 11 20       31 11 21      3455501826 5 2 3 0    61.0   63.0
 31 3902.339600 2.178E-26 2.246E-03.07190.101 1002.40090.790.000000          0 1 4          0 1 0 25  2 24       26  1 25      3465501826 6 2 4 0    51.0   53.0
 31 3902.472340 1.635E-25 1.864E-03.08180.091  366.74660.770.000000          3 1 0          0 0 0 10  9  1       11 10  2      456550 214 6 2 4 0    21.0   23.0
 31 3902.574000 1.969E-25 8.844E-02.07090.091 1373.18360.800.000000          1 1 3          0 1 0 35  6 29       36  6 30      3455501826 5 2 3 0    71.0   73.0
 31 3902.765100 2.309E-25 8.654E-02.07070.094 1341.63770.810.000000          1 1 3          0 1 0 36  4 33       37  4 34      3455501826 5 2 3 0    73.0   75.0
 31 3902.766570 1.048E-25 1.315E-03.07390.088  543.18790.790.000000          0 0 4          0 0 0 22  9 13       23 10 14      456550 214 6 2 4 0    45.0   47.0
 31 3902.816200 1.069E-25 8.221E-02.07180.085 1459.18680.770.000000          1 1 3          0 1 0 31 10 21       32 10 22      3455501826 5 2 3 0    63.0   65.0
 31 3902.823420 1.154E-25 7.686E-04.07490.094  393.80360.790.000000          3 1 0          0 0 0 20  7 13       21  8 14      456550 214 6 2 4 0    41.0   43.0
 31 3902.847750 1.587E-25 1.226E-03.07800.093  366.73680.780.000000          3 1 0          0 0 0 15  8  8       16  9  7      456550 214 6 2 4 0    31.0   33.0
 31 3902.849840 1.231E-25 1.614E-03.07180.089  593.56840.800.000000          0 0 4          0 0 0 27  8 20       28  9 19      456550 214 6 2 4 0    55.0   57.0
 31 3902.910900 4.237E-26 1.416E-02.07730.103 1166.76750.780.000000          0 0 5          0 0 1 17  3 14       16  2 15      3565503652 6 2 4 0    35.0   33.0
 31 3902.939200 1.890E-25 4.916E-02.06670.096 1266.45550.820.000000          3 2 0          0 1 0 36  0 36       37  1 37      3465501826 6 2 4 0    73.0   75.0
 31 3903.016000 3.488E-26 5.901E-02.06960.093 1662.64790.820.000000          0 0 5          0 0 1 38  4 35       37  3 34      3565503652 6 2 4 0    77.0   75.0
 31 3903.049900 1.792E-25 8.728E-02.07110.090 1383.90750.790.000000          1 1 3          0 1 0 34  7 28       35  7 29      3455501826 5 2 3 0    69.0   71.0
 31 3903.095300 6.655E-26 7.578E-02.07260.080 1519.31230.760.000000          1 1 3          0 1 0 28 12 17       29 12 18      3455501826 5 2 3 0    57.0   59.0
 31 3903.167300 1.323E-25 8.435E-02.07150.087 1427.01710.780.000000          1 1 3          0 1 0 32  9 24       33  9 25      3455501826 5 2 3 0    65.0   67.0
 31 3903.224500 3.170E-26 1.541E-02.06950.093 1411.32110.830.000000          3 2 0          0 1 0 39  3 37       40  2 38      3365501826 6 2 4 0    79.0   81.0
 31 3903.228500 1.068E-25 3.560E-02.06970.094 1317.47360.820.000000          0 1 4          0 1 0 36  4 32       37  3 35      3465501826 6 2 4 0    73.0   75.0
 31 3903.246100 1.571E-25 8.601E-02.07130.089 1401.89540.780.000000          1 1 3          0 1 0 33  8 25       34  8 26      3455501826 5 2 3 0    67.0   69.0
 31 3903.246500 2.902E-26 1.435E-02.06540.093 1425.03870.830.000000          3 2 0          0 1 0 41  1 41       42  0 42      3365501826 6 2 4 0    83.0   85.0
 31 3903.252800 5.665E-26 2.462E-02.06690.094 1388.26830.830.000000          3 2 0          0 1 0 39  2 38       40  1 39      3365501826 6 2 4 0    79.0   81.0
 31 3903.418680 1.721E-25 2.074E-03.07270.087  357.50260.770.000000          3 1 0          0 0 0  9  9  1       10 10  0      455550 214 7 2 4 0    19.0   21.0
 31 3903.602800 2.070E-26 5.320E-02.07490.082 1638.09560.730.000000          1 1 3          0 1 0 22 15  8       23 15  9      3352501826 5 2 3 0    45.0   47.0
 31 3903.628100 4.973E-26 7.059E-02.07330.081 1549.64300.750.000000          1 1 3          0 1 0 26 13 14       27 13 15      3352501826 5 2 3 0    53.0   55.0
 31 3903.790600 1.466E-25 3.849E-02.06790.096 1262.60370.820.000000          3 2 0          0 1 0 35  2 34       36  1 35      3465501826 6 2 4 0    71.0   73.0
 31 3903.796000 3.405E-26 6.339E-02.07410.081 1589.25950.740.000000          1 1 3          0 1 0 24 14 11       25 14 12      3352501826 5 2 3 0    49.0   51.0
 31 3903.807300 9.621E-26 3.669E-02.07040.094 1356.07590.820.000000          1 1 3          0 1 0 38  2 37       39  2 38      3455501826 5 2 3 0    77.0   79.0
 31 3903.808860 1.279E-25 1.866E-03.07060.090  643.34500.810.000000          0 0 4          0 0 0 31  7 25       32  8 24      456550 214 6 2 4 0    63.0   65.0
 31 3903.830800 2.361E-25 8.985E-02.07090.093 1338.94160.800.000000          1 1 3          0 1 0 35  5 30       36  5 31      3455501826 5 2 3 0    71.0   73.0
 31 3903.845820 1.683E-25 1.302E-03.07870.093  353.29250.780.000000          3 1 0          0 0 0 14  8  6       15  9  7      456550 214 6 2 4 0    29.0   31.0
 31 3903.907900 1.298E-25 8.346E-04.07540.094  376.15800.780.000000          3 1 0          0 0 0 19  7 13       20  8 12      456550 214 6 2 4 0    39.0   41.0
 31 3903.962730 9.615E-26 2.422E-03.06950.089  802.30950.830.000000          0 0 4          0 0 0 39  5 35       40  6 34      456550 214 6 2 4 0    79.0   81.0
 31 3903.985380 1.048E-25 6.840E-04.07290.095  426.17420.790.000000          3 1 0          0 0 0 24  6 18       25  7 19      456550 214 6 2 4 0    49.0   51.0
 31 3904.005600 7.640E-26 1.795E-02.06820.096 1233.86120.820.000000          3 2 0          0 1 0 34  1 33       35  2 34      3465501826 6 2 4 0    69.0   71.0
 31 3904.019900 9.013E-26 7.898E-02.07230.083 1472.41720.760.000000          1 1 3          0 1 0 29 11 18       30 11 19      3455501826 5 2 3 0    59.0   61.0
 31 3904.025100 1.186E-26 5.270E-03.08350.103 1099.69420.770.000000          3 1 1          0 0 1  9  4  5        8  3  6      3565503652 6 2 4 0    19.0   17.0
 31 3904.043100 3.559E-26 3.019E-03.07050.102  945.21290.790.000000          0 1 4          0 1 0 23  1 23       24  0 24      3465501826 6 2 4 0    47.0   49.0
 31 3904.048600 1.041E-25 3.482E-02.06990.093 1312.36560.820.000000          0 1 4          0 1 0 35  5 31       36  4 32      3465501826 6 2 4 0    71.0   73.0
 31 3904.095900 4.477E-26 1.545E-02.07600.102 1195.55790.780.000000          0 0 5          0 0 1 19  3 16       18  2 17      3565503652 6 2 4 0    39.0   37.0
 31 3904.147510 1.173E-25 2.128E-03.06990.090  712.82220.820.000000          0 0 4          0 0 0 35  6 30       36  7 29      456550 214 6 2 4 0    71.0   73.0
 31 3904.334810 1.038E-25 1.241E-03.07440.089  523.86670.790.000000          0 0 4          0 0 0 21  9 13       22 10 12      456550 214 6 2 4 0    43.0   45.0
 31 3904.425800 3.884E-26 1.675E-02.06570.093 1391.77040.830.000000          3 2 0          0 1 0 40  0 40       41  1 41      3365501826 6 2 4 0    81.0   83.0
 31 3904.489100 3.923E-26 5.180E-02.06990.094 1600.52120.820.000000          0 0 5          0 0 1 36  4 33       35  3 32      3565503652 6 2 4 0    73.0   71.0
 31 3904.552300 1.483E-25 4.947E-02.07070.095 1317.47360.810.000000          1 1 3          0 1 0 36  3 34       37  3 35      3455501826 5 2 3 0    73.0   75.0
 31 3904.571200 2.214E-25 8.846E-02.07110.092 1343.00040.790.000000          1 1 3          0 1 0 34  6 29       35  6 30      3455501826 5 2 3 0    69.0   71.0
 31 3904.585120 1.260E-25 1.530E-03.07210.089  570.04880.800.000000          0 0 4          0 0 0 26  8 18       27  9 19      456550 214 6 2 4 0    53.0   55.0
 31 3904.592000 1.515E-26 6.322E-03.08260.103 1107.16690.770.000000          3 1 1          0 0 1 10  4  7        9  3  6      3565503652 6 2 4 0    21.0   19.0
 31 3904.676000 1.170E-25 8.167E-02.07210.085 1432.43190.770.000000          1 1 3          0 1 0 30 10 21       31 10 22      3455501826 5 2 3 0    61.0   63.0
 31 3904.677700 1.898E-25 4.404E-02.06700.096 1237.05050.820.000000          3 2 0          0 1 0 35  1 35       36  0 36      3465501826 6 2 4 0    71.0   73.0
 31 3904.797500 1.321E-26 4.260E-03.07300.103 1181.55340.780.000000          0 0 5          0 0 1 19  2 17       18  1 18      3565503652 6 2 4 0    39.0   37.0
 31 3904.831740 1.779E-25 1.391E-03.07940.093  340.68820.770.000000          3 1 0          0 0 0 13  8  6       14  9  5      456550 214 6 2 4 0    27.0   29.0
 31 3904.853500 7.135E-26 7.491E-02.07300.080 1495.06630.750.000000          1 1 3          0 1 0 27 12 15       28 12 16      3455501826 5 2 3 0    55.0   57.0
 31 3904.974310 1.433E-25 8.955E-04.07600.095  359.35240.780.000000          3 1 0          0 0 0 18  7 11       19  8 12      456550 214 6 2 4 0    37.0   39.0
 31 3904.999300 2.471E-25 7.121E-02.07090.096 1281.60240.800.000000          1 1 3          0 1 0 35  2 33       36  2 34      3455501826 5 2 3 0    71.0   73.0
 31 3905.012600 2.003E-25 8.722E-02.07130.091 1354.60720.780.000000          1 1 3          0 1 0 33  7 26       34  7 27      3455501826 5 2 3 0    67.0   69.0
 31 3905.047100 3.383E-26 2.735E-03.07090.102  926.27280.790.000000          0 1 4          0 1 0 22  0 22       23  1 23      3465501826 6 2 4 0    45.0   47.0
 31 3905.061600 1.456E-25 8.384E-02.07180.087 1399.42040.770.000000          1 1 3          0 1 0 31  9 22       32  9 23      3455501826 5 2 3 0    63.0   65.0
 31 3905.099710 1.173E-25 7.210E-04.07340.095  405.16170.790.000000          3 1 0          0 0 0 23  6 18       24  7 17      456550 214 6 2 4 0    47.0   49.0
 31 3905.110900 1.711E-25 5.726E-02.07090.094 1312.36560.800.000000          1 1 3          0 1 0 35  4 31       36  4 32      3455501826 5 2 3 0    71.0   73.0
 31 3905.144000 1.873E-26 7.429E-03.08180.103 1115.46050.770.000000          3 1 1          0 0 1 11  4  7       10  3  8      3565503652 6 2 4 0    23.0   21.0
 31 3905.160100 2.026E-26 4.966E-02.07530.083 1618.85770.730.000000          1 1 3          0 1 0 21 15  6       22 15  7      3352501826 5 2 3 0    43.0   45.0
 31 3905.174700 1.740E-25 8.560E-02.07150.089 1373.45160.780.000000          1 1 3          0 1 0 32  8 25       33  8 26      3455501826 5 2 3 0    65.0   67.0
 31 3905.319200 5.219E-26 6.905E-02.07370.081 1527.06640.740.000000          1 1 3          0 1 0 25 13 12       26 13 13      3352501826 5 2 3 0    51.0   53.0
 31 3905.375100 4.393E-26 1.608E-02.07490.102 1227.58260.790.000000          0 0 5          0 0 1 21  3 18       20  2 19      3565503652 6 2 4 0    43.0   41.0
 31 3905.382000 2.941E-25 9.051E-02.07090.095 1295.10210.800.000000          1 1 3          0 1 0 35  3 32       36  3 33      3455501826 5 2 3 0    71.0   73.0
 31 3905.420100 3.475E-26 6.098E-02.07450.082 1568.35210.730.000000          1 1 3          0 1 0 23 14  9       24 14 10      3352501826 5 2 3 0    47.0   49.0
 31 3905.647400 2.259E-26 8.621E-03.08090.103 1124.60850.770.000000          3 1 1          0 0 1 12  4  9       11  3  8      3565503652 6 2 4 0    25.0   23.0
 31 3905.665600 1.346E-25 1.781E-03.07080.090  616.46010.810.000000          0 0 4          0 0 0 30  7 23       31  8 24      456550 214 6 2 4 0    61.0   63.0
 31 3905.675400 5.178E-26 1.957E-02.06600.094 1359.26270.830.000000          3 2 0          0 1 0 39  1 39       40  0 40      3365501826 6 2 4 0    79.0   81.0
 31 3905.799300 4.368E-26 4.589E-02.07020.095 1541.78890.810.000000          0 0 5          0 0 1 34  4 31       33  3 30      3565503652 6 2 4 0    69.0   67.0
 31 3905.805620 1.865E-25 1.488E-03.08020.094  328.92400.770.000000          3 1 0          0 0 0 12  8  4       13  9  5      456550 214 6 2 4 0    25.0   27.0
 31 3905.812600 9.736E-26 7.824E-02.07260.083 1447.33490.760.000000          1 1 3          0 1 0 28 11 18       29 11 19      3455501826 5 2 3 0    57.0   59.0
 31 3905.839100 2.650E-25 8.961E-02.07110.093 1308.55250.790.000000          1 1 3          0 1 0 34  5 30       35  5 31      3455501826 5 2 3 0    69.0   71.0
 31 3905.872820 1.019E-25 1.169E-03.07490.089  505.38480.790.000000          0 0 4          0 0 0 20  9 11       21 10 12      456550 214 6 2 4 0    41.0   43.0
 31 3906.024540 1.567E-25 9.584E-04.07660.095  343.38700.780.000000          3 1 0          0 0 0 17  7 11       18  8 10      456550 214 6 2 4 0    35.0   37.0
 31 3906.060500 1.044E-25 3.500E-02.06980.095 1323.89300.810.000000          1 1 3          0 1 0 37  1 36       38  1 37      3455501826 5 2 3 0    75.0   77.0
 31 3906.119590 1.260E-25 2.033E-03.07000.090  682.55680.820.000000          0 0 4          0 0 0 34  6 28       35  7 29      456550 214 6 2 4 0    69.0   71.0
 31 3906.160900 2.638E-26 9.787E-03.08020.103 1134.55430.770.000000          3 1 1          0 0 1 13  4  9       12  3 10      3565503652 6 2 4 0    27.0   25.0
 31 3906.200200 1.298E-25 7.559E-04.07390.095  384.99000.790.000000          3 1 0          0 0 0 22  6 16       23  7 17      456550 214 6 2 4 0    45.0   47.0
 31 3906.251000 1.790E-25 3.722E-02.06720.097 1208.47490.820.000000          3 2 0          0 1 0 34  0 34       35  1 35      3465501826 6 2 4 0    69.0   71.0
 31 3906.278620 1.279E-25 1.447E-03.07250.090  547.36830.790.000000          0 0 4          0 0 0 25  8 18       26  9 17      456550 214 6 2 4 0    51.0   53.0
 31 3906.287400 5.683E-26 1.494E-02.07000.095 1256.73060.820.000000          0 1 4          0 1 0 34  4 30       35  3 33      3465501826 6 2 4 0    69.0   71.0
 31 3906.295300 2.015E-26 1.836E-03.07290.101  959.67050.790.000000          0 1 4          0 1 0 23  2 22       24  1 23      3465501826 6 2 4 0    47.0   49.0
 31 3906.339700 4.876E-26 9.258E-03.06890.098 1177.47090.810.000000          3 2 0          0 1 0 32  1 31       33  2 32      3465501826 6 2 4 0    65.0   67.0
 31 3906.385060 1.029E-25 2.260E-03.06960.090  768.60160.830.000000          0 0 4          0 0 0 38  5 33       39  6 34      456550 214 6 2 4 0    77.0   79.0
 31 3906.503300 1.278E-25 8.139E-02.07230.086 1406.51150.760.000000          1 1 3          0 1 0 29 10 19       30 10 20      3455501826 5 2 3 0    59.0   61.0
 31 3906.535100 2.476E-25 8.843E-02.07130.092 1313.67170.780.000000          1 1 3          0 1 0 33  6 27       34  6 28      3455501826 5 2 3 0    67.0   69.0
 31 3906.557300 4.739E-26 1.760E-02.06960.094 1344.91070.820.000000          3 2 0          0 1 0 37  3 35       38  2 36      3465501826 6 2 4 0    75.0   77.0
 31 3906.579100 7.562E-26 7.359E-02.07330.081 1471.65460.750.000000          1 1 3          0 1 0 26 12 15       27 12 16      3455501826 5 2 3 0    53.0   55.0
 31 3906.584900 3.054E-26 1.112E-02.07940.103 1145.39520.770.000000          3 1 1          0 0 1 14  4 11       13  3 10      3565503652 6 2 4 0    29.0   27.0
 31 3906.658500 1.790E-25 5.317E-02.07070.095 1293.39940.810.000000          1 1 3          0 1 0 36  2 35       37  2 36      3455501826 5 2 3 0    73.0   75.0
 31 3906.767520 1.952E-25 1.607E-03.08090.094  317.99990.770.000000          3 1 0          0 0 0 11  8  4       12  9  3      456550 214 6 2 4 0    23.0   25.0
 31 3906.775000 2.939E-25 8.670E-02.07110.095 1280.36800.790.000000          1 1 3          0 1 0 34  4 31       35  4 32      3455501826 5 2 3 0    69.0   71.0
 31 3906.792900 4.013E-26 1.597E-02.07390.101 1262.82520.790.000000          0 0 5          0 0 1 23  3 20       22  2 21      3565503652 6 2 4 0    47.0   45.0
 31 3906.886300 7.017E-26 2.333E-02.06640.095 1327.55500.820.000000          1 1 3          0 1 0 38  1 38       39  1 39      3455501826 5 2 3 0    77.0   79.0
 31 3906.912300 4.770E-26 4.069E-02.07060.096 1486.49320.810.000000          0 0 5          0 0 1 32  4 29       31  3 28      3565503652 6 2 4 0    65.0   63.0
 31 3906.923300 1.601E-25 8.368E-02.07210.088 1372.65900.770.000000          1 1 3          0 1 0 30  9 22       31  9 23      3455501826 5 2 3 0    61.0   63.0
 31 3906.942800 2.227E-25 8.713E-02.07150.091 1326.14450.780.000000          1 1 3          0 1 0 32  7 26       33  7 27      3455501826 5 2 3 0    65.0   67.0
 31 3906.977800 5.433E-26 6.737E-02.07410.081 1505.32440.740.000000          1 1 3          0 1 0 24 13 12       25 13 13      3352501826 5 2 3 0    49.0   51.0
 31 3907.011700 3.507E-26 5.835E-02.07490.082 1548.27960.730.000000          1 1 3          0 1 0 22 14  9       23 14 10      3352501826 5 2 3 0    45.0   47.0
 31 3907.049400 1.274E-25 2.676E-02.06850.097 1204.39640.810.000000          3 2 0          0 1 0 33  2 32       34  1 33      3465501826 6 2 4 0    67.0   69.0
 31 3907.059910 1.692E-25 1.020E-03.07730.095  328.26170.780.000000          3 1 0          0 0 0 16  7  9       17  8 10      456550 214 6 2 4 0    33.0   35.0
 31 3907.070600 1.923E-25 8.543E-02.07180.090 1345.84400.770.000000          1 1 3          0 1 0 31  8 23       32  8 24      3455501826 5 2 3 0    63.0   65.0
 31 3907.078800 3.441E-26 1.241E-02.07870.102 1156.97740.780.000000          3 1 1          0 0 1 15  4 11       14  3 12      3565503652 6 2 4 0    31.0   29.0
 31 3907.287280 1.423E-25 7.899E-04.07440.096  365.65910.790.000000          3 1 0          0 0 0 21  6 16       22  7 15      456550 214 6 2 4 0    43.0   45.0
 31 3907.289500 3.269E-26 2.527E-03.07140.102  907.47810.790.000000          0 1 4          0 1 0 21  1 21       22  0 22      3465501826 6 2 4 0    43.0   45.0
 31 3907.350820 1.019E-25 6.284E-04.07210.096  430.31280.800.000000          3 1 0          0 0 0 26  5 21       27  6 22      456550 214 6 2 4 0    53.0   55.0
 31 3907.380000 9.904E-26 1.097E-03.07540.089  487.74230.780.000000          0 0 4          0 0 0 19  9 11       20 10 10      456550 214 6 2 4 0    39.0   41.0
 31 3907.393400 3.838E-26 1.382E-02.07800.102 1169.54220.780.000000          3 1 1          0 0 1 16  4 13       15  3 12      3565503652 6 2 4 0    33.0   31.0
 31 3907.496630 1.404E-25 1.694E-03.07110.090  590.41500.800.000000          0 0 4          0 0 0 29  7 23       30  8 22      456550 214 6 2 4 0    59.0   61.0
 31 3907.572800 1.046E-25 7.750E-02.07300.083 1423.08710.750.000000          1 1 3          0 1 0 27 11 16       28 11 17      3455501826 5 2 3 0    55.0   57.0
 31 3907.662500 1.042E-26 3.547E-03.07190.102 1212.49740.790.000000          0 0 5          0 0 1 21  2 19       20  1 20      3565503652 6 2 4 0    43.0   41.0
 31 3907.717500 2.038E-25 1.750E-03.08180.094  307.91590.770.000000          3 1 0          0 0 0 10  8  2       11  9  3      456550 214 6 2 4 0    21.0   23.0
 31 3907.797300 2.974E-25 8.992E-02.07130.094 1279.26950.780.000000          1 1 3          0 1 0 33  5 28       34  5 29      3455501826 5 2 3 0    67.0   69.0
 31 3907.800000 5.136E-26 3.630E-02.07110.097 1434.66850.800.000000          0 0 5          0 0 1 30  4 27       29  3 26      3565503652 6 2 4 0    61.0   59.0
 31 3907.833600 1.706E-25 3.193E-02.06750.097 1180.61770.810.000000          3 2 0          0 1 0 33  1 33       34  0 34      3465501826 6 2 4 0    67.0   69.0
 31 3907.903400 4.162E-26 1.507E-02.07730.102 1182.73040.780.000000          3 1 1          0 0 1 17  4 13       16  3 14      3565503652 6 2 4 0    35.0   33.0
