 21  770.293661 1.653E-25 4.900E-01.07620.103 2766.04590.69-.000611       1 3 3 01       0 4 4 01                    Q 15f     4677642029 5 4 5 7    31.0   31.0
 21  770.310359 1.453E-23 2.704E-01.06790.082 1915.27870.75-.000712       1 1 1 01       0 2 2 01                    R 38e     4777642029 5 4 5 7    79.0   77.0
 21  770.319601 1.624E-25 4.860E-01.07720.104 2754.25510.69-.000601       1 3 3 01       0 4 4 01                    Q 14e     4677642029 5 4 5 7    29.0   29.0
 21  770.330756 1.372E-29 3.193E-01.08200.109 4510.36770.70-.000617       3 2 2 03       2 3 3 03                    P 10f     3677842029 5 4 5 7    19.0   21.0
 21  770.338189 1.223E-28 4.773E-01.06860.089 4396.08110.76-.000717       3 1 1 02       2 2 2 02                    R 31f     3677642029 5 4 5 7    65.0   63.0
 21  770.343819 1.579E-25 4.811E-01.07830.105 2743.25050.69-.000581       1 3 3 01       0 4 4 01                    Q 13f     4677742029 5 4 5 7    27.0   27.0
 21  770.366317 1.518E-25 4.753E-01.07930.106 2733.03150.69-.000575       1 3 3 01       0 4 4 01                    Q 12e     4677742029 5 4 5 7    25.0   25.0
 21  770.387091 1.439E-25 4.679E-01.08040.108 2723.59860.69-.000562       1 3 3 01       0 4 4 01                    Q 11f     4677742029 5 4 5 7    23.0   23.0
 21  770.406141 1.343E-25 4.586E-01.08150.109 2714.95140.70-.000546       1 3 3 01       0 4 4 01                    Q 10e     4677742029 5 4 5 7    21.0   21.0
 21  770.407956 2.416E-28 2.535E-02.08780.118 3245.33500.77-.000398       2 2 2 02       1 3 3 02                    R  3e     3677742029 5 4 5 7     9.0    7.0
 21  770.423464 1.227E-25 4.457E-01.08260.110 2707.09030.71-.000531       1 3 3 01       0 4 4 01                    Q  9f     4677842029 5 4 5 7    19.0   19.0
 21  770.427087 6.532E-30 3.235E-01.07870.106 4737.96920.69-.000520       3 2 2 02       2 3 3 02                    R 12f     3677742029 5 4 5 7    27.0   25.0
 21  770.439058 1.093E-25 4.288E-01.08380.111 2700.01540.72-.000514       1 3 3 01       0 4 4 01                    Q  8e     4677842029 5 4 5 7    17.0   17.0
 21  770.452924 9.370E-26 4.041E-01.08490.113 2693.72630.73-.000502       1 3 3 01       0 4 4 01                    Q  7f     4677742029 5 4 5 7    15.0   15.0
 21  770.458232 1.708E-28 1.697E+00.06610.070 4701.95700.71-.000785       3 0 0 01       2 1 1 01                    R 55e     3677742029 5 4 5 7   113.0  111.0
 21  770.465058 7.580E-26 3.672E-01.08600.115 2688.22340.74-.000490       1 3 3 01       0 4 4 01                    Q  6e     4677742029 5 4 5 7    13.0   13.0
 21  770.475228 5.377E-29 1.288E-05.06820.085 2424.57180.76-.000698       0 4 4 01       1 1 1 02                    R 35e     3677642029 5 4 5 7    73.0   71.0
 21  770.475461 5.512E-26 3.084E-01.08700.116 2683.50660.76-.000482       1 3 3 01       0 4 4 01                    Q  5f     4677742029 5 4 5 7    11.0   11.0
 21  770.484132 3.064E-26 2.056E-01.08790.118 2679.57570.77-.000477       1 3 3 01       0 4 4 01                    Q  4e     4677742029 5 4 5 7     9.0    9.0
 21  770.505262 2.951E-28 4.328E-01.08200.109 3941.58180.70-.000617       2 3 3 02       1 4 4 02                    P 10e     3677842029 5 4 5 7    19.0   21.0
 21  770.509897 1.069E-28 1.074E+00.06540.069 4718.36230.69-.000817       3 0 0 02       2 1 1 02                    R 59e     3677742029 5 4 5 7   121.0  119.0
 21  770.514027 9.654E-30 3.293E-01.07140.098 4756.94730.71-.000692       2 4 4 02       1 5 5 02                    P 22f     3677642029 5 4 5 7    43.0   45.0
 21  770.517045 3.098E-30 8.206E-01.06750.078 5328.30570.75-.000725       4 0 0 03       3 1 1 03                    R 43e     3677642029 5 4 5 7    89.0   87.0
 21  770.552660 5.364E-27 4.456E-01.07770.105 3423.21440.69-.000669       1 4 4 01       0 5 5 01                    P 14f     3677642029 5 4 5 7    27.0   29.0
