wavelength_nm,quantum_efficiency
477.06013363028956,50.01912045889101
477.5055679287305,50.01912045889101
477.9510022271715,50.01912045889101
478.39643652561244,50.01912045889101
478.84187082405344,50.24856596558317
479.28730512249444,50.24856596558317
479.73273942093545,50.24856596558317
480.1781737193764,50.4206500956023
480.6236080178174,50.4206500956023
481.06904231625833,50.4206500956023
481.51447661469933,50.4206500956023
481.95991091314033,50.82217973231357
482.4053452115813,50.82217973231357
482.8507795100223,50.82217973231357
483.2962138084632,51.05162523900573
483.7416481069042,51.05162523900573
484.1870824053452,51.05162523900573
484.6325167037862,51.05162523900573
485.07795100222717,51.22370936902486
485.52338530066817,51.22370936902486
485.9688195991091,51.22370936902486
486.4142538975501,51.395793499043975
486.8596881959911,51.395793499043975
487.30512249443206,51.395793499043975
487.75055679287306,51.395793499043975
